,Account_Balance,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Amount_boxcox
15860,33917.73,3,294.63,2,28,2454.56,0.1054,1,6.686015571500785
15861,18397.78,10,445.85,0,239,3238.52,0.4207,0,6.110601115811688
15862,69492.96,4,328.67,4,109,507.09,0.9431,0,12.203874343322845
15863,70423.3,8,483.68,1,2,3501.56,0.8361,0,7.099192359923401
15864,46693.82,13,270.32,2,90,2177.69,0.3555,1,10.322209023948654
15865,530.71,4,470.72,2,35,3232.84,0.1535,0,4.631240434661433
15866,10568.91,9,275.65,1,230,996.74,0.6353,1,11.19353165353684
15867,75039.03,12,202.12,1,88,2607.93,0.196,0,7.979510722740312
15868,96218.32,14,140.49,0,187,376.39,0.6039,0,8.403670439192911
15869,34078.86,3,239.26,2,91,1856.81,0.0169,0,5.8179186533316
15870,62404.01,1,287.38,3,215,1748.49,0.8457,0,7.880169053023534
15871,94513.14,7,325.53,4,19,2232.31,0.7739,0,9.348712209645182
15872,7417.26,3,384.19,0,54,1789.39,0.238,0,7.497587660600309
15873,72962.44,3,145.95,4,112,4430.26,0.6846,1,12.389573668080978
15874,7306.29,1,227.16,3,82,2735.92,0.6984,0,6.497201233203329
15875,57449.25,10,326.87,3,146,797.86,0.5905,0,8.271107982001878
15876,28777.75,8,360.84,0,8,56.47,0.2225,0,7.140750271407836
15877,34012.59,1,371.6,4,184,1013.77,0.9165,1,6.725550454612106
15878,12370.1,8,205.83,1,217,3825.61,0.2465,1,8.48565531340928
15879,75881.81,6,485.86,4,103,4968.21,0.9639,0,4.351514444095298
15880,49332.09,1,98.13,2,123,2078.2,0.9018,0,7.429167900694359
15881,87318.98,14,14.8,3,226,496.53,0.3631,1,12.531585621030946
15882,91637.43,8,171.33,4,162,3855.33,0.3664,1,8.535202292981188
15883,38024.9,5,103.04,3,124,4049.39,0.7675,1,7.297201305869342
15884,55982.58,6,315.49,3,118,1556.44,0.9863,0,6.500625079634431
15885,39859.59,6,329.02,1,59,2523.51,0.0395,1,5.506026510330927
15886,28025.47,9,87.67,0,77,3945.08,0.3626,1,4.812593143279834
15887,50822.08,10,45.68,3,80,2646.65,0.562,0,8.299287306592204
15888,57542.02,9,129.4,4,189,4840.44,0.5343,1,7.345686289007198
15889,29427.23,7,254.98,3,82,419.74,0.5611,0,3.987988422423099
15890,20430.5,11,275.79,2,223,915.62,0.2556,0,8.319332074388415
15891,61676.61,7,338.36,4,187,977.19,0.0059,1,8.75827531186943
15892,52507.01,9,364.36,3,55,2672.85,0.9782,0,11.82578540301828
15893,3282.13,14,61.65,4,152,459.02,0.8851,0,7.746761823426469
15894,39974.79,14,165.1,4,196,4928.0,0.618,0,6.44392074087992
15895,60554.53,1,466.4,2,2,71.74,0.6917,0,4.747064962116115
15896,25683.6,8,480.21,2,32,716.42,0.4274,0,8.618052929536553
15897,41143.44,1,99.51,1,230,734.93,0.6289,0,6.350082927030551
15898,95830.37,2,18.06,0,141,1653.59,0.6262,1,7.91106793737251
15899,25733.09,9,215.49,3,169,1888.11,0.3933,0,2.9603428715954534
15900,35307.52,11,185.31,2,200,3665.84,0.5611,1,5.567737174622135
15901,30677.86,13,36.25,3,2,2898.66,0.2208,1,6.07233107789552
15902,32642.15,13,189.4,1,148,4545.36,0.7549,0,8.542427987398138
15903,31432.89,5,26.49,2,116,3423.24,0.4045,1,7.195803519668111
15904,68933.61,11,154.0,2,184,3925.36,0.1573,1,5.612720233115698
15905,20502.76,11,24.37,3,38,1453.54,0.0637,0,1.468190952027388
15906,74396.82,9,237.32,4,112,246.6,0.1703,1,9.161587198794264
15907,68649.75,9,354.68,4,48,1703.35,0.5603,0,10.66961171132976
15908,38766.51,14,220.56,2,201,688.21,0.7321,1,12.515371817247033
15909,58505.18,2,434.99,4,127,3377.15,0.936,0,7.845348816135079
15910,17284.62,3,23.56,1,2,4879.69,0.9797,1,8.298104954114795
15911,99418.22,11,243.25,1,232,4785.46,0.5761,1,8.922119769308269
15912,46168.01,10,470.28,3,110,1514.42,0.4893,0,7.610832336368938
15913,78430.16,1,116.81,2,237,3607.31,0.5753,1,2.465026993057697
15914,74368.17,6,92.55,2,64,2156.25,0.3244,1,5.42309661527498
15915,13319.18,1,281.73,3,105,667.11,0.5163,0,4.267375130938292
15916,61381.51,11,349.21,2,44,1472.18,0.1629,0,6.405902812893926
15917,96801.11,1,370.94,4,44,4812.0,0.976,0,8.4471547897028
15918,78082.86,13,354.8,2,163,4560.25,0.7932,0,3.575628015401691
15919,70849.93,9,176.04,1,190,1395.12,0.5973,0,7.155704018511902
15920,19559.67,8,357.75,0,68,4963.05,0.6528,0,10.79448498748678
15921,39918.88,13,273.75,3,213,4418.96,0.4107,0,8.949544114106635
15922,77584.8,13,305.18,1,130,1860.22,0.5318,0,7.135481058131651
15923,52152.46,3,405.92,4,26,2145.5,0.4467,0,11.352435170513328
15924,91782.02,2,415.98,4,173,2907.55,0.2085,0,9.099699442988516
15925,22140.42,5,314.1,0,126,1963.36,0.0407,1,10.064644114125118
15926,37311.46,13,398.98,4,50,4614.48,0.9206,1,7.445559001130259
15927,1326.01,3,492.42,0,180,2765.47,0.6383,1,7.367404997217233
15928,28800.65,2,351.35,1,54,3995.65,0.5949,1,8.600855489895043
15929,17683.95,5,27.4,1,48,4608.94,0.049,0,7.343774814156935
15930,45970.47,1,197.69,1,56,189.06,0.7353,0,14.018019764907784
15931,73075.05,8,470.25,0,184,3778.23,0.1596,0,8.454544572265558
15932,18380.6,1,108.81,0,120,3075.58,0.3727,1,6.211534601743699
15933,81814.24,2,205.84,2,48,2463.12,0.5074,0,11.40482729307368
15934,77906.51,9,157.91,4,227,4721.81,0.5611,0,7.337268119067967
15935,83657.8,14,68.67,0,40,3456.78,0.3013,1,7.087697245394449
15936,64187.44,9,396.33,0,38,3825.71,0.2141,1,10.483220929273742
15937,47166.46,9,29.74,0,22,2460.79,0.7115,0,9.03219812182811
15938,3561.4,9,332.47,0,39,4780.83,0.4815,0,7.368164662196349
15939,82420.95,9,356.46,2,198,4200.32,0.8145,0,8.54298326035356
15940,9864.13,9,368.93,3,112,4492.36,0.3123,0,6.13203020067593
15941,30755.51,3,174.51,4,216,4009.79,0.5507,0,9.138188978411671
15942,48943.97,3,305.4,2,222,2794.99,0.4019,1,5.707642716094866
15943,64917.96,12,226.37,4,118,2075.58,0.3662,1,10.868916319076094
15944,6898.5,3,66.71,1,74,4984.19,0.0335,0,13.366499034910325
15945,80429.92,1,463.63,2,177,629.19,0.0581,0,4.79635545525223
15946,33036.06,6,351.94,4,143,2422.91,0.7222,0,7.550682808713767
15947,2805.03,14,26.24,0,52,2003.64,0.5406,0,2.4193339643702183
15948,40639.22,8,34.44,2,13,1668.68,0.6921,1,7.746419639719332
15949,12324.93,9,29.11,4,39,4398.14,0.5065,0,10.232813274500051
15950,58911.1,9,91.02,2,76,34.13,0.4206,0,9.524325163307775
15951,39560.04,4,465.43,0,136,4661.57,0.8634,0,10.618321599639632
15952,18587.31,12,419.52,3,19,2210.09,0.8054,0,2.6652342821826256
15953,49974.23,2,497.35,0,98,4342.68,0.2013,1,3.694876360706723
15954,56962.2,6,279.38,4,47,2354.32,0.3258,0,12.01490896328558
15955,86946.89,7,419.05,1,170,347.94,0.2211,0,11.43767806505634
15956,52434.35,4,231.83,3,82,419.91,0.3494,0,7.37802563380826
15957,96426.41,7,336.83,4,79,4064.76,0.4749,1,11.663643374339644
15958,36192.09,7,111.31,3,116,1010.39,0.2063,0,5.93082611025952
15959,30943.27,4,295.38,2,186,1573.95,0.0069,0,6.337776090842657
15960,43252.01,11,233.24,3,14,2134.5,0.8268,0,2.68363684710747
15961,37388.28,11,350.39,2,75,2863.0,0.318,1,8.751169471906646
15962,71775.66,1,396.65,1,83,3114.88,0.684,0,8.134741310558747
15963,23072.28,10,231.61,2,33,1223.96,0.8043,0,8.111842812213961
15964,55710.41,14,11.85,2,78,2991.82,0.0741,0,6.392289591694154
15965,64209.49,2,53.28,1,62,1102.81,0.4122,0,8.818818688270088
15966,50627.9,4,237.49,0,109,430.17,0.8038,0,10.811328430341236
15967,79319.02,8,284.44,0,33,1453.95,0.0886,1,8.423756434890404
15968,93887.63,9,82.07,2,6,4984.53,0.0897,1,6.3577511587284
15969,67494.44,6,229.79,2,32,4736.54,0.9353,0,7.173404233495786
15970,67426.45,11,492.36,2,166,1706.09,0.9388,0,13.570549420285085
15971,68355.68,5,283.05,3,8,3941.03,0.6714,0,2.460503039744929
15972,64495.37,11,409.48,3,158,2879.9,0.9397,1,6.184713027083978
15973,76398.43,11,228.22,4,101,1354.53,0.949,0,7.758377222850538
15974,20143.6,6,154.19,2,56,1152.87,0.0086,0,11.076706531757983
15975,41455.19,2,57.7,1,31,3342.3,0.1438,0,5.851624784602135
15976,17551.28,9,67.35,1,69,4700.76,0.8968,0,9.68853372881506
15977,1406.62,1,367.03,4,159,2377.06,0.8331,0,0.6989075772522442
15978,80264.84,6,124.16,0,82,2710.94,0.1172,0,12.868412422338851
15979,62271.46,14,246.8,1,230,3475.7,0.4527,0,6.707679332538306
15980,24560.75,14,439.16,3,234,2650.44,0.87,0,7.656354020432402
15981,21754.21,10,239.39,0,5,2895.32,0.0599,0,5.9517662419579
15982,2680.85,1,233.34,1,179,4464.08,0.0229,0,6.452364854985411
15983,90423.99,11,226.46,4,22,2256.74,0.5727,1,10.103377907930698
15984,14692.69,3,417.59,1,43,1724.96,0.2561,0,10.641244643027576
15985,64065.49,11,452.69,1,30,756.67,0.1106,1,0.9720527196650852
15986,5430.58,13,317.23,0,146,1803.77,0.1943,0,5.671678394882269
15987,78795.54,3,118.97,2,148,1190.98,0.1731,1,6.1701356149430175
15988,59229.12,10,226.66,0,179,3533.22,0.2727,0,3.201449753991918
15989,77191.64,8,42.1,2,79,3456.84,0.6711,0,5.222761077673703
15990,25464.04,5,61.21,4,198,4928.08,0.9097,1,6.498669030417809
15991,87548.11,8,496.99,3,128,376.18,0.2982,1,1.7947302497691688
15992,47738.09,6,28.68,1,173,799.06,0.6583,0,8.904662919452793
15993,78069.69,12,178.59,0,161,1246.57,0.828,0,5.941313671857812
15994,59311.12,8,290.75,3,198,3865.34,0.2539,0,7.104516526995028
15995,28752.6,8,64.86,0,198,2296.33,0.019,0,5.224236410966374
15996,68378.74,1,197.99,3,87,4439.03,0.334,0,10.42640022500385
15997,52444.1,6,16.26,2,12,2609.44,0.5947,0,13.098897952633711
15998,28422.2,9,233.06,4,159,4738.06,0.7832,0,2.804364691539602
15999,30039.09,1,367.98,3,112,4859.29,0.7065,1,3.8371217353100566
16000,86564.92,11,82.0,0,109,4331.13,0.8315,0,7.3972896662132035
16001,8909.38,7,250.35,4,201,1696.91,0.6197,0,6.828622816915626
16002,2520.63,8,36.84,3,142,1925.88,0.3335,0,6.469188355934668
16003,19660.96,4,470.44,3,24,2008.27,0.6789,1,11.037527809104311
16004,64386.04,8,129.21,4,220,3456.0,0.047,0,7.423562881630176
16005,13987.08,12,181.26,0,79,1032.08,0.6251,1,5.383544668996485
16006,52922.6,14,297.44,1,116,3465.64,0.6842,0,9.06133340163186
16007,93190.6,2,244.81,0,59,1423.99,0.1504,1,11.399066099503347
16008,37201.24,11,435.99,2,124,4592.11,0.8904,0,3.7822139748562846
16009,77402.45,6,316.19,0,101,4324.67,0.405,0,7.379161689139146
16010,86078.78,9,89.26,0,23,2517.27,0.9852,0,7.876206033372958
16011,37174.89,3,394.53,0,127,2366.3,0.2899,1,9.134595854741455
16012,41310.73,10,357.71,2,233,2480.08,0.3764,0,9.292347101469844
16013,35422.58,8,414.16,1,9,3144.62,0.3267,1,7.067075448142618
16014,65403.61,3,404.4,3,166,3256.37,0.3216,1,0.5108414493885935
16015,92490.53,10,53.85,3,155,1022.19,0.4625,0,5.9243997029106765
16016,50319.8,8,114.07,3,56,4959.12,0.0525,1,8.29958283809167
16017,48825.39,10,345.23,3,73,81.36,0.5907,0,6.207258169100732
16018,73757.67,8,66.06,4,211,1110.4,0.7399,0,7.404440034744167
16019,92063.9,11,22.01,0,226,3333.37,0.9668,0,8.360858090014457
16020,37158.74,9,33.46,3,86,4975.57,0.5337,0,1.7034503528033007
16021,2949.39,13,217.39,0,98,4456.51,0.7184,0,7.920549217283952
16022,55765.44,12,338.37,4,95,1281.05,0.7538,0,4.658406235444813
16023,18321.49,13,490.74,4,195,768.59,0.8929,0,6.2471284344923
16024,23979.92,5,468.3,0,9,3709.12,0.5381,0,5.245545242825025
16025,21324.17,2,59.63,2,236,2003.7,0.4478,0,5.893840137368879
16026,61722.15,6,342.06,3,7,1205.58,0.0215,0,8.24691737852528
16027,42066.98,3,131.22,3,180,4195.4,0.0211,0,7.223207992814173
16028,51141.35,6,306.13,4,95,2070.92,0.0469,0,7.75667136741063
16029,46525.07,9,461.52,1,239,1403.58,0.3504,0,4.165304616081486
16030,88325.35,10,85.89,1,136,1498.18,0.4023,1,9.256902039994609
16031,23221.74,9,424.14,0,1,2631.92,0.0036,0,7.338800175626936
16032,5807.5,7,85.93,4,232,3469.4,0.817,1,13.890356629575184
16033,9885.37,10,123.96,3,101,1922.08,0.197,0,7.823293767553888
16034,23469.26,10,352.35,0,9,2864.38,0.1818,0,3.122794808153661
16035,73630.59,5,108.71,2,158,1835.62,0.8724,0,5.605593666628191
16036,88233.48,5,321.25,4,9,4929.09,0.0872,0,7.721354011721546
16037,78982.93,1,261.09,3,213,4012.05,0.8309,0,8.678601497243706
16038,58042.25,3,328.05,0,152,3388.98,0.7556,1,11.659957419802812
16039,81929.58,11,120.31,1,138,1568.21,0.6233,0,3.418094488975982
16040,62399.6,3,304.27,1,234,4157.39,0.601,1,7.64441098814481
16041,79102.35,1,481.01,3,37,2607.61,0.1451,0,8.407983316421731
16042,87459.04,8,306.45,1,16,1525.99,0.7657,1,3.056816229842155
16043,22163.75,12,362.78,4,29,4482.0,0.1297,0,3.410746172113496
16044,77795.12,4,24.23,1,143,3088.27,0.8008,1,4.88077644617603
16045,84886.24,4,217.94,4,36,1583.6,0.6474,0,4.0725665418276265
16046,22769.83,2,444.23,4,135,2364.29,0.5599,0,2.695817533597426
16047,30016.66,1,140.76,2,164,1528.75,0.3739,0,7.908448175043094
16048,46217.76,8,214.12,4,184,1372.41,0.1268,1,7.629603759795707
16049,90259.89,8,328.04,2,44,158.24,0.5458,0,4.117144664897358
16050,27178.03,1,276.53,3,183,818.0,0.0322,0,11.663916297532506
16051,45121.89,10,32.96,4,65,4892.72,0.7497,1,12.710989696113447
16052,90888.95,14,30.88,2,175,1618.77,0.4644,0,12.586062031468302
16053,21499.43,2,77.61,1,14,4049.12,0.9114,0,2.27825357154934
16054,59692.86,5,233.46,3,226,4305.26,0.9323,0,8.987480441335586
16055,11175.54,12,437.87,4,122,951.92,0.9479,0,5.7728075956739815
16056,22892.94,3,289.77,1,227,3092.77,0.8854,0,9.611606778135636
16057,83088.01,2,445.8,2,137,2649.64,0.2161,1,7.088519583131324
16058,12972.97,13,390.01,1,28,1065.48,0.8016,0,3.994951921710338
16059,43229.51,3,171.15,0,60,2900.39,0.8083,0,8.932205317985195
16060,1467.99,8,149.57,4,35,4122.17,0.923,0,3.137751116869889
16061,3588.27,10,496.63,4,5,2590.67,0.754,1,1.6249114106604463
16062,49028.03,13,255.87,2,94,2668.66,0.5266,0,11.055841496355676
16063,36679.44,3,375.1,1,128,1150.33,0.3881,1,9.210813247391714
16064,31052.06,7,195.24,2,102,4346.86,0.3437,0,10.480238862770252
16065,79130.95,10,465.29,3,29,3608.52,0.3564,0,3.9363281107494648
16066,92797.8,4,163.38,0,158,4689.56,0.9174,0,8.977033393487675
16067,27244.83,12,245.11,0,98,3431.88,0.3056,0,7.872238795644964
16068,45881.86,11,116.48,2,161,2384.19,0.5014,0,7.238997647456679
16069,30706.74,9,299.92,4,21,2364.11,0.4258,1,3.694876360706723
16070,38801.43,2,23.0,3,13,4798.16,0.476,0,7.940089719404246
16071,26031.8,8,483.84,3,106,445.17,0.0966,1,8.652225197482831
16072,71200.65,6,328.32,1,118,4101.8,0.4153,0,7.86694256595278
16073,37479.06,12,366.8,2,91,1481.42,0.5437,0,2.546986775732543
16074,31989.12,13,195.23,2,134,3532.48,0.4185,0,6.9226336250403095
16075,36730.27,4,478.57,4,159,3440.87,0.5931,0,8.544093571091459
16076,54780.54,2,139.03,0,99,1208.2,0.033,0,6.574111684804512
16077,97083.1,8,225.26,0,6,2234.85,0.1943,0,10.237261034368098
16078,55977.08,10,417.47,2,130,213.46,0.9673,0,9.24921721740498
16079,62990.59,9,96.38,1,53,3843.88,0.6001,0,5.6627798585436455
16080,91613.29,6,226.8,3,61,1295.54,0.5943,1,7.845015623615699
16081,63679.12,14,428.93,4,82,3986.69,0.2043,0,6.868291182786969
16082,14851.29,9,473.11,1,69,661.41,0.9412,0,3.124461498084564
16083,45233.48,12,388.02,1,86,3016.44,0.0836,0,4.324105861354433
16084,8564.06,14,316.88,2,215,3921.77,0.4063,0,11.99606152625186
16085,21503.7,6,478.03,2,53,2041.1,0.4281,0,8.004818590000426
16086,52397.73,14,424.77,3,24,2725.67,0.3368,0,8.33751798460914
16087,43713.9,7,394.13,4,146,961.78,0.9097,0,3.416626657515638
16088,37857.48,3,466.64,0,66,4369.45,0.9598,1,6.023976601952913
16089,20995.1,4,180.62,4,91,63.51,0.2387,1,5.43204395639536
16090,38066.37,12,463.3,2,72,2137.2,0.6635,1,3.39153249992848
16091,14160.32,6,212.09,2,133,2328.97,0.6468,1,8.12640241745358
16092,46998.5,6,71.79,1,235,2698.76,0.6048,1,9.702582368640543
16093,50089.98,14,316.57,0,113,956.96,0.7853,0,4.639418555725372
16094,79758.7,11,30.51,3,217,3168.84,0.3091,0,8.837165961789731
16095,36700.45,11,176.8,3,237,1464.04,0.9491,0,9.851737707217003
16096,66827.39,4,37.62,4,192,3369.46,0.5037,0,4.832969575052919
16097,28031.13,14,317.7,2,232,1442.09,0.1157,1,9.04397517299862
16098,60669.59,8,64.79,1,145,74.93,0.6125,0,13.27305423377981
16099,7832.21,11,467.38,1,223,4682.74,0.8461,1,0.3807255544815344
16100,28899.84,4,493.66,3,67,5.19,0.7291,0,7.872569560148949
16101,93847.01,3,38.11,4,122,4874.82,0.5073,1,0.7049910844843527
16102,63590.34,8,428.96,4,104,1014.6,0.434,0,7.248437658766845
16103,97606.27,13,378.78,3,179,1074.73,0.4879,1,3.8726585611804354
16104,92572.15,7,166.41,1,22,3496.38,0.9624,0,10.641752741629068
16105,46106.22,3,339.74,4,20,137.52,0.9018,1,10.437219405292872
16106,74369.69,11,380.4,1,182,808.09,0.3066,1,4.665605134346958
16107,77267.86,10,209.8,2,23,4927.28,0.4532,0,4.394587347016672
16108,60729.6,8,163.68,1,76,1734.1,0.7312,0,15.336015134705496
16109,34691.0,3,336.5,0,79,3093.13,0.1322,0,3.9564133070876912
16110,81841.68,6,417.14,4,174,4096.45,0.1672,0,5.499986697488093
16111,28839.22,5,79.8,1,238,1091.77,0.7377,0,5.934908781627238
16112,56320.77,9,301.12,4,94,2320.3,0.7537,1,7.922507864218954
16113,99409.64,3,270.04,1,173,562.97,0.7566,0,8.640867165672946
16114,69087.81,14,334.98,1,176,4057.59,0.9733,0,7.840681400992369
16115,18471.83,9,67.82,3,37,3248.66,0.3879,0,9.217630160027037
16116,84281.49,1,209.44,1,180,3500.92,0.2275,0,7.614736243136963
16117,20746.22,12,216.24,4,145,1838.99,0.6628,0,5.5066968502897184
16118,7371.89,9,249.42,3,147,4720.36,0.3008,0,3.745346093364176
16119,65953.85,12,361.96,0,178,3766.19,0.6597,0,9.137949534424733
16120,30785.05,11,128.53,0,168,1417.31,0.2501,1,5.106845718386945
16121,92225.68,13,480.99,4,70,3920.12,0.2163,1,8.260076831552906
16122,25966.67,13,120.05,0,68,539.78,0.7801,0,8.279434911663648
16123,97359.23,5,65.17,0,69,2188.34,0.673,1,10.0175920178914
16124,28422.4,9,103.43,1,45,4367.59,0.1906,1,4.021469649016121
16125,82697.62,12,285.83,1,189,472.75,0.5817,0,7.518409391293472
16126,53092.47,5,353.69,2,26,2663.57,0.9071,0,1.4218588170122162
16127,34941.52,11,363.73,1,94,3681.11,0.8842,0,6.082915264823974
16128,79366.63,12,207.54,0,51,3002.2,0.1826,0,1.7332862018870934
16129,95179.02,5,241.9,3,59,928.67,0.415,0,9.989077431499098
16130,21043.08,1,306.96,3,120,691.52,0.1231,0,3.0533800624303136
16131,14066.69,10,83.04,3,112,77.86,0.4388,0,13.851185406727394
16132,35796.97,3,146.8,2,123,2056.3,0.7266,0,6.839246241763164
16133,94435.62,12,188.35,4,168,1204.29,0.8444,0,7.0463306758259385
16134,20482.85,13,453.78,2,44,1581.4,0.6417,0,6.622058495126663
16135,25218.13,4,465.85,3,15,2114.05,0.1954,0,5.317141111654125
16136,18653.69,1,270.51,2,148,3369.44,0.8987,0,9.260390443726829
16137,90831.22,3,107.79,1,82,667.49,0.1208,0,6.878792044167156
16138,45138.33,11,184.42,0,16,1145.35,0.687,0,5.433418085603477
16139,76478.83,4,305.07,2,5,2277.96,0.243,0,8.991949547986533
16140,18259.68,14,311.16,1,123,4753.78,0.1005,1,5.764198360292171
16141,54691.59,12,158.72,0,127,4850.57,0.5614,0,3.0653837297026296
16142,54958.17,11,74.16,4,42,4316.63,0.7774,0,6.281288537735653
16143,53790.47,8,311.57,2,138,139.31,0.4351,0,9.51361584967487
16144,31340.43,7,175.07,2,152,3189.29,0.8024,1,6.467213575616337
16145,42994.53,7,482.74,3,104,4446.09,0.4241,1,9.461209633912537
16146,514.57,13,57.03,0,80,1289.33,0.7316,0,11.11663261333327
16147,45893.07,11,154.71,4,89,2993.8,0.0805,0,8.77820942103242
16148,31906.2,4,235.5,1,142,886.72,0.8697,1,8.112773816713345
16149,47337.12,9,338.06,1,176,4681.02,0.6618,0,12.29402503610267
16150,97296.47,11,301.31,2,37,2331.74,0.7286,0,11.870344875328891
16151,81217.91,13,432.9,0,45,1264.73,0.7642,0,5.61789268850615
16152,87969.11,3,443.96,4,238,3078.54,0.1382,0,6.802811823683682
16153,36949.14,11,390.66,2,183,3743.18,0.4729,0,11.7405489099661
16154,37924.53,1,397.87,3,124,3120.5,0.1848,0,7.521322167231379
16155,64738.53,3,398.88,0,80,4521.35,0.3117,1,2.0995781817190355
16156,20153.33,7,97.5,2,137,2165.88,0.9902,0,5.7844532164733335
16157,3801.09,9,304.8,4,147,230.11,0.0366,0,7.180619584923678
16158,21364.33,12,406.9,4,232,3518.91,0.5917,0,2.0612565856795624
16159,21770.05,1,195.66,3,238,436.42,0.3299,0,1.5244413578889382
16160,11999.09,14,252.19,1,195,641.95,0.1079,1,3.581115576952256
16161,73298.03,11,167.86,0,48,4505.76,0.2952,0,8.593736255222446
16162,40251.86,3,286.09,4,35,4242.89,0.4977,1,4.711059526203162
16163,29814.71,4,205.94,2,223,1130.17,0.4906,0,3.709217027658797
16164,98674.33,1,420.82,2,185,3362.16,0.7514,1,7.777768484313789
16165,43704.49,6,249.36,0,215,20.42,0.9656,1,9.796176673762726
16166,53265.85,9,205.54,1,10,4596.73,0.8526,0,5.361810252265772
16167,70123.51,11,355.63,4,13,807.81,0.4065,1,6.497690571400683
16168,70104.98,9,96.65,2,35,3244.12,0.3574,1,6.076791879398496
16169,51416.31,4,483.16,2,52,1057.37,0.3239,0,10.2348523826904
16170,7731.87,8,402.11,1,55,2937.2,0.6501,1,4.10496266611055
16171,12908.83,13,349.39,0,38,3354.48,0.425,0,12.145511713282865
16172,3996.38,9,344.09,2,169,3915.77,0.8597,0,3.055098803265384
16173,88956.5,11,20.16,4,170,2537.57,0.3985,0,10.18790200389337
16174,45152.63,3,290.63,4,128,2349.25,0.5898,0,7.793681608212869
16175,62467.26,4,448.86,0,36,1270.23,0.0785,1,9.504414811623551
16176,30361.66,3,13.65,0,199,474.74,0.482,1,8.364347009694258
16177,27727.2,9,402.82,4,178,664.81,0.7677,0,4.398558811287423
16178,60259.98,5,356.19,1,75,1675.97,0.6807,0,3.553551653601738
16179,5627.02,12,427.95,1,138,4266.01,0.752,1,7.133046435447245
16180,93135.82,14,231.83,2,214,3503.4,0.1268,0,7.250008545082687
16181,82029.68,1,116.36,3,123,1211.85,0.9779,0,3.522860976097524
16182,15811.69,4,253.97,0,236,378.93,0.3508,0,6.714564058264563
16183,35835.68,6,122.46,4,139,3623.56,0.7198,1,0.454453181985499
16184,58641.29,4,472.67,4,63,307.3,0.3024,0,6.307322364325726
16185,14492.83,14,276.63,1,7,4385.63,0.3158,0,7.517680830715749
16186,13634.88,1,199.37,0,80,4571.7,0.0975,0,10.388237757710924
16187,57923.69,13,136.86,2,150,3235.22,0.1648,0,8.81078155664304
16188,9834.88,2,432.73,4,136,547.06,0.4886,0,12.496564395278696
16189,38508.57,1,464.47,3,57,763.51,0.1102,0,9.183669480467678
16190,73823.77,2,103.44,1,123,2859.0,0.2547,1,11.27083324861708
16191,13367.75,7,377.44,3,151,3065.75,0.2887,0,8.714917758630918
16192,99142.69,2,132.68,1,8,417.1,0.0391,0,4.8338153723195045
16193,7326.44,8,426.92,2,18,3068.07,0.9326,1,4.761857559310324
16194,47587.87,1,296.46,1,185,2473.03,0.8116,0,6.679072126487605
16195,49821.63,13,153.85,2,135,1031.09,0.712,1,2.6998623664652057
16196,20805.85,5,365.33,2,110,372.43,0.3917,1,7.284781581010517
16197,71491.02,3,338.25,1,195,4311.84,0.7953,1,5.3328169062787465
16198,81340.01,14,175.64,0,95,2790.56,0.5832,1,5.537371808755755
16199,68105.02,4,343.3,0,205,2108.86,0.0013,1,7.672101290755125
16200,48309.25,13,409.73,2,48,1269.65,0.3887,1,6.476090783039443
16201,31714.22,1,379.24,1,46,428.23,0.5595,0,7.085640551699472
16202,9321.79,5,193.77,2,224,3723.53,0.6071,0,10.58774891582536
16203,40944.36,1,126.57,3,164,3831.98,0.6547,0,10.277643084327815
16204,33751.93,1,320.57,1,149,3361.94,0.6417,0,3.729927325590388
16205,80081.68,6,198.19,3,186,467.73,0.8906,0,9.30064340497999
16206,55853.22,6,303.89,0,190,3735.41,0.695,0,5.270331538458952
16207,2407.9,14,396.86,4,162,1257.04,0.54,1,7.875214619790231
16208,21670.64,14,68.26,0,237,2866.49,0.7589,0,9.115379326493713
16209,90227.89,13,301.54,4,119,2109.89,0.055,1,5.631428581363453
16210,76766.05,6,140.31,4,107,129.35,0.9617,0,5.641060275154061
16211,46056.46,12,33.92,3,206,2290.96,0.4113,0,1.1234387714055645
16212,57222.75,14,469.05,2,114,1147.07,0.324,0,11.766275073574397
16213,25524.66,4,175.49,3,92,2730.34,0.2335,0,3.401897819659559
16214,6504.78,8,491.58,0,197,4498.79,0.162,0,4.164219988315427
16215,68420.01,2,244.09,0,64,4910.45,0.6076,0,6.478552437380569
16216,2856.89,3,229.48,1,195,3988.2,0.9532,1,6.09457269107107
16217,37423.0,1,225.04,3,230,2515.47,0.2695,0,4.940023519862454
16218,94374.4,11,144.21,4,42,1257.05,0.4774,0,7.212509877596057
16219,29683.33,4,105.13,4,108,4487.81,0.1528,1,7.636662305239287
16220,8442.22,7,153.39,1,134,1818.47,0.6417,0,8.383769347434697
16221,25885.82,12,166.06,2,211,1507.98,0.2993,0,8.53325464191539
16222,3432.03,10,69.4,2,46,2904.86,0.091,0,4.726924658635092
16223,75895.97,11,132.87,1,208,1603.49,0.9759,1,4.565848692769259
16224,30876.96,11,462.79,3,1,1093.98,0.9453,0,2.110390265154292
16225,90780.34,8,314.13,4,233,3413.24,0.4576,0,5.007610891795019
16226,15891.8,2,254.91,3,74,4033.6,0.8757,0,6.233362555123925
