,transaction_type_ATM Withdrawal,transaction_type_Online,transaction_type_POS,device_type_Laptop,device_type_Mobile,location_Mumbai,location_New York,location_Sydney,location_Tokyo,merchant_Electronics,merchant_Groceries,merchant_Restaurants,merchant_Travel,auth_method_Biometric,auth_method_OTP,auth_method_PIN,card_type_Amex,card_type_Discover,card_type_Visa,Account_Balance,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Amount_boxcox,Fraud_Label
4982,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3313303415762937,5,0.6461224489795919,1,138,0.8211285522273426,0.1368,1,0.4345818299560438,0
4983,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.9488091348323878,13,0.1622448979591837,4,83,0.2307847702252943,0.8339,0,0.1373736487578524,1
4984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.8684475832286996,5,0.875265306122449,1,129,0.7484278993855606,0.8229,0,0.3962820471380279,0
4985,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.3058464692144542,10,0.7161836734693878,2,157,0.1590001760112647,0.6558,0,0.2252320018119152,0
4986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.523712225683716,6,0.2749591836734694,2,89,0.5569756464413722,0.7317,0,0.3601521677201153,0
4987,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5028727762203458,5,0.1097959183673469,3,8,0.4713281650025601,0.9377,1,0.5788712521314147,1
4988,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.3960781858257612,12,0.681795918367347,4,16,0.6818876408090118,0.1703,0,0.4048125374414806,1
4989,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.6755520195767084,2,0.5847346938775511,3,189,0.1959705421146953,0.5399,0,0.5510124790899251,0
4990,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.4276370650495594,12,0.1038979591836734,3,212,0.8654653897849462,0.9904,1,0.1823902353977773,1
4991,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.4090260058937969,3,0.8710204081632654,3,205,0.7426595302099335,0.4804,1,0.4160307982384452,0
4992,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.3678794803866577,6,0.5459183673469388,4,56,0.2391473054275473,0.0509,0,0.5959356398333262,1
4993,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.5075909695718993,6,0.5309591836734694,1,110,0.8732858902969789,0.96,0,0.497266680558635,1
4994,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.6836986294072946,10,0.284,2,125,0.08390136968766,0.9749,0,0.3549416331263066,1
4995,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4183605813312712,7,0.5752857142857143,1,68,0.7028709837429595,0.9718,1,0.1967848277757284,1
4996,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.345465624727695,14,0.713591836734694,0,111,0.783982174859191,0.9766,0,0.5326453216362094,1
4997,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.4261526105644716,11,0.903530612244898,4,71,0.9734162986431132,0.6594,1,0.43372794813629,1
4998,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.3762975534240295,12,0.0001224489795918,1,149,0.9530489951356886,0.6902,0,0.3417616041359393,0
4999,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4068954066636429,11,0.9930816326530614,1,52,0.5458529345878137,0.0246,1,0.5092556556909865,0
5000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2727929845304164,1,0.5798163265306123,4,50,0.1667206701228878,0.6533,1,0.366662346766584,1
5001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7590854996536106,7,0.5953469387755103,1,180,0.8298751120071683,0.1104,0,0.1283083349261929,0
5002,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.6530906251925294,3,0.1635102040816327,2,114,0.932137656810036,0.2826,0,0.5015068176987677,0
5003,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.7111520924627202,14,0.5273469387755102,2,211,0.9281053987455196,0.4277,1,0.5086123846015482,0
5004,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.5256025181654717,6,0.0928367346938775,1,227,0.6990567396313364,0.0802,1,0.1597453613809851,0
5005,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.7205543075663059,7,0.3020816326530612,1,162,0.9594954077060932,0.1581,1,0.5728168567271298,0
5006,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0394426692521836,14,0.2328775510204081,2,145,0.6619883672555044,0.0231,0,0.2096973582695258,0
5007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.8876171470272267,12,0.2190816326530612,3,9,0.1078909050179211,0.7823,0,0.1967848277757284,0
5008,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.8302462475814799,5,0.3941632653061224,4,196,0.5933899769585254,0.3842,0,0.0865700679446671,1
5009,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4380551817059729,10,0.0470816326530612,3,166,0.4286454333077317,0.6001,1,0.2893538041447225,0
5010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.2242124275474148,12,0.4660816326530612,2,103,0.9889752944188428,0.133,0,0.3656836057860791,0
5011,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0583673030859065,14,0.2642040816326531,1,213,0.6311543938812084,0.359,0,0.2381041891693126,0
5012,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4156514770221622,11,0.7774285714285715,4,131,0.5934679819508449,0.1667,0,0.3779976050063853,1
5013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6775102532386887,11,0.6260204081632653,3,182,0.1643605190732206,0.1135,1,0.3717799883460549,0
5014,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7152629358851345,3,0.4433877551020408,3,234,0.1266601062467997,0.7776,0,0.1628502913189204,0
5015,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.095284289114647,3,0.3569387755102041,0,159,0.6494415642601127,0.6617,0,0.5419498247527564,0
5016,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7234568834315281,5,0.7802040816326531,1,5,0.6563520065284179,0.4262,0,0.6534124155320258,0
5017,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.2828653650034378,1,0.729326530612245,4,120,0.3111379128264208,0.1747,0,0.339446994915453,1
5018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7570755060688259,4,0.179204081632653,3,14,0.2221622183819764,0.9977,1,0.2913519520793522,1
5019,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.7725326270934754,9,0.8913877551020408,2,27,0.3747559843830005,0.9939,0,0.5324245236988289,1
5020,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.2353667411641037,9,0.7494081632653061,2,49,0.9301395289298514,0.0583,0,0.4358470300156606,0
5021,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.3967194058403083,12,0.9847959183673468,2,143,0.1171014944956477,0.6473,0,0.5095637835919832,0
5022,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.850732121494509,12,0.4097551020408163,1,117,0.5652301747311828,0.633,0,0.4868698651314027,0
5023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.1369020811810669,8,0.9794489795918369,2,136,0.9595954141065028,0.8405,1,0.0083188432393374,0
5024,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.9218291494397416,13,0.3889387755102041,4,65,0.4730282738095237,0.8686,0,0.5724821586314377,1
5025,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2966238560177644,6,0.1974081632653061,1,214,0.5765528993855606,0.864,0,0.467491712199287,1
5026,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7649303507423227,8,0.0371836734693877,3,195,0.6156374007936508,0.0904,0,0.3709284185310296,0
5027,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.732443511582112,9,0.7111224489795919,2,7,0.1323024673579109,0.4587,0,0.3502525981177473,0
5028,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9889754379567876,9,0.9267551020408163,1,12,0.0822472638248847,0.4264,0,0.4682347451183339,0
5029,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0225501400382299,8,0.8863877551020408,3,208,0.163076436891961,0.0808,0,0.2391685364817965,0
5030,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.9434327361712312,5,0.6924285714285715,1,17,0.281552019329237,0.9418,0,0.3619267373692793,1
5031,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.6811113368000087,2,0.5554489795918368,3,201,0.7958609350998465,0.1188,0,0.3389085156228631,0
5032,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.5859118736559381,2,0.663265306122449,0,232,0.2380132328469021,0.9057,0,0.1992607715971233,1
5033,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.1374630984414434,6,0.9872244897959184,3,139,0.8172263024833589,0.2096,1,0.7545845277390733,0
5034,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0112686879703808,8,0.1265918367346939,0,162,0.4042238703277009,0.3606,0,0.5215009571297307,0
5035,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.7517700637290281,14,0.3584285714285714,0,116,0.7425135208653354,0.195,1,0.4402150902313123,0
5036,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.9019034887494533,2,0.7842244897959184,2,197,0.5811511936763953,0.5468,0,0.4273486251269752,0
5037,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.8126864676345203,4,0.7294489795918367,4,19,0.701888920890937,0.7343,0,0.4950889141007497,1
5038,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.5554794511598897,1,0.931,2,58,0.5447468637992832,0.7364,0,0.3167972170840309,0
5039,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.7392189357295532,2,0.2041224489795918,0,120,0.2008988575268817,0.9717,0,0.4649962652108991,1
5040,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.0151310837633343,10,0.3053877551020408,1,82,0.0563516065028161,0.4891,1,0.3123112328205552,0
5041,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.4807726962487524,4,0.9651020408163266,2,31,0.9872071812596006,0.4346,0,0.4925026968382172,0
5042,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.1432302593935968,5,0.4442448979591837,0,235,0.9223090277777778,0.2803,0,0.5033997600077912,0
5043,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.6995966645704736,1,0.6832448979591838,2,138,0.6669706861239119,0.9299,0,0.4492938500820028,1
5044,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.5786712132314846,3,0.2427142857142857,3,91,0.631524417562724,0.7938,0,0.3425851557023061,0
5045,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7671909025553623,13,0.6832040816326531,0,216,0.5395845334101382,0.9698,0,0.3772952905756079,1
5046,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3779253276176978,11,0.6626122448979592,3,181,0.8616031426011265,0.8961,0,0.3475620563398302,1
5047,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5502679807187755,8,0.0641428571428571,4,194,0.9390120967741936,0.9142,1,0.4663723393746892,1
5048,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0278616126602962,1,0.401530612244898,0,41,0.8522865463389656,0.2039,0,0.4095283595791116,0
5049,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6763972641413386,10,0.2656122448979592,2,178,0.513952892985151,0.9121,0,0.1872862012131814,1
5050,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3994569529807836,7,0.5700204081632654,4,51,0.6854658698156683,0.4616,0,0.4300355668985795,1
5051,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.6022435866189243,10,0.9491632653061224,0,198,0.7814820148489503,0.9288,0,0.52590551294918,1
5052,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.9576693280647428,12,0.2418571428571428,0,89,0.6759532610087046,0.7645,1,0.488228047774853,0
5053,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.2720509582972814,3,0.8508367346938777,0,40,0.1269141225038402,0.5194,0,0.4740287356413804,0
5054,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.9503225346723644,3,0.737938775510204,3,66,0.8596230158730159,0.2483,1,0.4482270296053387,0
5055,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.7738591886878337,5,0.8945510204081633,4,171,0.7268485183051716,0.2168,1,0.0032313761156111,1
5056,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.4977154778149433,9,0.6435714285714287,2,55,0.3408978174603174,0.0674,0,0.1740898108864431,0
5057,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7358321281981728,13,0.2872244897959184,4,81,0.6654065860215054,0.8564,1,0.4132095856063053,1
5058,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7885360916916481,12,0.9082857142857144,3,2,0.1607122855862775,0.7305,0,0.6154475254935724,0
5059,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.6699658675973136,12,0.0066530612244897,2,170,0.7139376920122888,0.7898,1,0.31751083119196,0
5060,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.5375755431048095,1,0.9591632653061224,2,146,0.80963381656426,0.6158,1,0.1997800993264181,0
5061,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.0077450935362107,4,0.2424489795918367,4,130,0.173797123015873,0.7404,0,0.1662634849035931,1
5062,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.9545600140224164,4,0.8633877551020409,0,158,0.1470854134664618,0.9141,0,0.4524455760921491,1
5063,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.2840746376076745,8,0.1264285714285714,0,63,0.3028193804403482,0.9793,0,0.5921932172632286,1
5064,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.3918279423782408,5,0.147,0,210,0.930579557091654,0.9185,1,0.6358214481590905,1
5065,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.6250100127811834,3,0.3951020408163265,4,119,0.6904341877880183,0.5355,0,0.5635454328291594,1
5066,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.5993917656294616,11,0.7329795918367348,1,73,0.2374911994367639,0.3132,0,0.450271234758192,0
5067,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.4301097822937445,8,0.873591836734694,2,59,0.9572052611367128,0.5156,1,0.4600290172549268,0
5068,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.381519074335591,7,0.7010612244897959,4,61,0.137778817844342,0.4654,0,0.5222064529575907,1
5069,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4472998054329425,2,0.5140408163265306,2,111,0.2970930139528929,0.5916,1,0.4207626138322016,0
5070,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8377906332228553,3,0.0653061224489796,3,139,0.4741103430619559,0.7042,0,0.4765269824855999,0
5071,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0896861770754196,11,0.3275714285714285,0,178,0.4390881016385048,0.6149,0,0.3658642907757676,0
5072,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.5996268461332274,3,0.4151836734693878,1,75,0.9751304083461342,0.7642,0,0.2244300583836024,0
5073,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.1316987516210152,10,0.8250612244897959,4,167,0.50679443484383,0.6883,1,0.4959761818082858,1
5074,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3103402355609163,3,0.4764081632653061,0,235,0.3886048707117255,0.7677,0,0.2173243035587,0
5075,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0923275412137129,9,0.4092244897959184,3,173,0.3077636968766001,0.3133,1,0.2859810480559907,0
5076,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.4716778245314496,7,0.2061836734693878,3,138,0.2535962301587302,0.5534,0,0.0841653122144236,0
5077,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0974875532461361,5,0.8426122448979593,1,183,0.8658594150025603,0.174,0,0.4856460509191037,0
5078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1702385871129048,9,0.7253877551020409,4,198,0.6182015649001537,0.3101,1,0.0690392255758915,1
5079,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9269215218060536,9,0.2952448979591836,4,61,0.1802715373783922,0.4368,0,0.4171600690341553,1
5080,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.70878932736523,14,0.9305714285714288,3,189,0.7968409978238606,0.461,1,0.4126243487960658,0
5081,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.6071593722194746,7,0.9752244897959184,4,232,0.9819988479262672,0.1649,0,0.6188860197590572,1
5082,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7869497254362232,13,0.6348979591836735,3,101,0.1100810451868919,0.0371,0,0.3603117883193614,0
5083,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.4040434851694755,7,0.9851632653061226,3,205,0.1341485855094726,0.0465,0,0.3970493087180139,0
5084,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.8216545024147764,13,0.0973061224489796,2,120,0.744535650281618,0.4769,0,0.3217637786300468,0
5085,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5655559523257945,9,0.495265306122449,1,80,0.3555507552483359,0.6616,1,0.4681574651223963,0
5086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9561404505002774,9,0.5859387755102041,0,195,0.8775381624423962,0.936,0,0.3880704795330857,1
5087,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6308936586858226,8,0.9917142857142858,2,25,0.3816224238351254,0.659,0,0.4054841995875092,0
5088,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.3783622215680482,10,0.3129795918367347,1,39,0.8509944636456733,0.3101,0,0.414595166801556,0
5089,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.9398028077597272,2,0.5587551020408164,4,144,0.3298611111111111,0.6613,1,0.5180398722720148,1
5090,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.922021816958219,13,0.4873673469387756,1,209,0.4519269233230926,0.6924,1,0.418400843598237,0
5091,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.1391479593072532,2,0.2951632653061224,0,119,0.5549115143369175,0.7311,1,0.5442505801813777,0
5092,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.4721141154535732,5,0.9502040816326532,2,143,0.3269129224270353,0.4521,0,0.5890410751319296,0
5093,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.1905299844227758,5,0.1578979591836735,0,131,0.1472554243471582,0.3467,0,0.3405784138501488,0
5094,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.5303610139035193,12,0.1916734693877551,2,151,0.2910086245519713,0.5888,0,0.391770879008074,0
5095,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.1540301934223088,7,0.2251224489795918,3,135,0.3720758128520225,0.8542,1,0.4478702138602354,1
5096,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.2734565165893567,10,0.8232857142857144,1,223,0.4462665610599078,0.845,0,0.6584536239312967,0
5097,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.8805021174833663,14,0.3475306122448979,3,183,0.8516745071684588,0.8185,0,0.6067764402452607,0
5098,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.3097117796438374,11,0.946469387755102,2,106,0.7103634632616488,0.0119,1,0.232778487650701,0
5099,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5753515428426932,12,0.1140408163265306,2,144,0.4838889688940092,0.7432,0,0.0549366245311496,0
5100,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.2481332507452675,7,0.2967142857142857,0,35,0.1647165418586789,0.1746,0,0.5962136694991486,0
5101,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.9477020755126015,2,0.6820816326530613,0,141,0.8030033922171019,0.8851,0,0.5828337545291679,1
5102,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2179738995312762,9,0.0839183673469387,3,172,0.0085765488991295,0.6131,1,0.4757820012269503,0
5103,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.2201393738938829,6,0.9377346938775512,3,232,0.5792810739887353,0.2449,0,0.4567608559429367,0
5104,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.4591811700817998,12,0.3683061224489796,3,5,0.4689860151049667,0.7972,0,0.3711792850225632,0
5105,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1504766485862053,12,0.3644081632653061,2,56,0.2318388376856118,0.2595,0,0.6504591450810702,0
5106,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6770645148743445,4,0.1147959183673469,2,190,0.3266149033538146,0.7795,1,0.4326693012382353,0
5107,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0792130843456586,3,0.4293877551020408,2,221,0.7919046818996416,0.2876,0,0.467631225946624,0
5108,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7921728544230564,13,0.0162653061224489,1,109,0.3958353334613415,0.3909,0,0.1669348859168153,0
5109,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.853479116077205,1,0.6025102040816327,0,103,0.2588185643881208,0.3979,1,0.5632694901131029,0
5110,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.92792616683198,5,0.1231836734693877,3,174,0.4656938044034818,0.828,0,0.0521171324853417,0
5111,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.7224436955057211,3,0.1707142857142857,0,199,0.6382068452380952,0.5405,0,0.2713642871907074,0
5112,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.9418089821657416,10,0.6811836734693877,2,90,0.4353158602150537,0.7969,1,0.5977597196612542,0
5113,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5626434264948291,4,0.0691428571428571,2,98,0.4092981950844853,0.7313,0,0.1991864164462208,0
5114,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0763422679670501,6,0.6849999999999999,4,160,0.9342457917306708,0.3939,0,0.4563691998166838,1
5115,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0270283281554984,3,0.0408775510204081,3,173,0.5279917914746544,0.7122,1,0.4180077786021284,0
5116,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.231245847271242,14,0.8399183673469388,2,54,0.7589685739887353,0.5628,1,0.4276114171709494,0
5117,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.6828869534139589,10,0.4333469387755102,4,129,0.6800295218894009,0.1766,0,0.1891456568138635,1
5118,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.6527975534742818,5,0.6124081632653061,3,176,0.727612567204301,0.1519,0,0.4798483439842011,0
5119,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5850802977311164,8,0.6760408163265307,1,217,0.879696300563236,0.7403,0,0.5617719461860005,0
5120,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5737619604367252,8,0.7555510204081634,3,211,0.0928179403481822,0.0343,0,0.4454413713827779,0
5121,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.2241028774195377,6,0.6170816326530613,4,18,0.4883612551203277,0.3121,0,0.429236919807444,1
5122,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1655758723582212,11,0.8131428571428572,4,36,0.8507264464925754,0.1746,1,0.3736942772575065,1
5123,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.597642380743379,12,0.8565102040816327,0,80,0.8730978782642089,0.7945,1,0.4856745886977873,0
5124,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.8892087395272843,4,0.1460816326530612,3,236,0.1089449724782386,0.9771,0,0.0843679747483748,1
5125,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.1774975393935727,6,0.1890816326530612,2,160,0.7302127336149513,0.4473,1,0.5136960286961798,0
5126,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3251677951167377,7,0.0230816326530612,4,76,0.9354578693036354,0.3204,1,0.2328368130004184,1
5127,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0875390950737317,9,0.3677551020408163,4,171,0.3652593766001024,0.1642,0,0.3703249543906641,1
5128,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5590614388273594,4,0.1618367346938775,3,223,0.2274965597798259,0.0128,0,0.456434526040633,0
5129,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.4658920702089684,7,0.625326530612245,0,151,0.9040338581669228,0.9006,0,0.2377100865644236,1
5130,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7055840313301306,13,0.379938775510204,2,89,0.0676083269329236,0.4397,0,0.3286676331497938,0
5131,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.9306986896096128,4,0.8999387755102042,2,5,0.5795610919098823,0.5678,0,0.2764179657483068,0
