,transaction_type_ATM Withdrawal,transaction_type_Online,transaction_type_POS,device_type_Laptop,device_type_Mobile,location_Mumbai,location_New York,location_Sydney,location_Tokyo,merchant_Electronics,merchant_Groceries,merchant_Restaurants,merchant_Travel,auth_method_Biometric,auth_method_OTP,auth_method_PIN,card_type_Amex,card_type_Discover,card_type_Visa,Account_Balance,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Amount_boxcox,Fraud_Label
1318,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,81119.38,9,448.02,4,70,4532.29,0.9549,0,9.47138942327958,1
1319,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34787.23,13,375.8,3,123,571.95,0.9702,0,11.080098016193052,1
1320,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,68356.43,5,461.06,1,86,4643.18,0.8705,0,2.909571396636807,1
1321,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,32599.65,11,207.81,0,225,2543.02,0.1016,0,11.396471309461592,0
1322,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,97852.75,14,330.35,4,148,759.17,0.0377,0,9.515803626094812,1
1323,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,80783.35,3,56.0,3,59,312.23,0.267,0,9.708857915711032,0
1324,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,9386.21,7,262.82,4,239,2609.28,0.125,0,3.593417063155093,1
1325,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2939.65,6,112.96,4,233,159.23,0.8837,0,8.597571284047712,1
1326,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44392.09,4,451.19,3,66,1470.5,0.9045,1,8.963062102163645,1
1327,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,38019.47,14,228.82,2,218,402.09,0.5031,0,2.453698454657887,0
1328,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6692.36,5,205.03,3,92,3879.26,0.7604,0,9.601758710714796,0
1329,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,74411.65,5,167.48,0,130,4408.52,0.5417,0,7.904843000606454,0
1330,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,21074.17,5,207.65,0,96,4.4,0.7186,0,7.983365939046604,0
1331,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,61015.72,12,51.31,1,236,753.25,0.5705,1,9.63272465368484,0
1332,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96168.24,8,249.72,2,36,1397.99,0.1398,1,7.207347327035618,0
1333,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,63765.05,12,486.47,2,225,2999.36,0.94,0,2.575035076433328,1
1334,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,74605.79,11,195.31,3,224,3343.43,0.7362,0,10.8105122017811,0
1335,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17609.23,13,24.77,2,116,4626.64,0.2213,0,4.278819767367662,0
1336,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,85837.95,13,495.3,4,131,2654.4,0.1151,0,8.923634203697482,1
1337,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,80701.04,12,221.31,4,112,3840.03,0.1867,0,9.658394275837487,1
1338,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,23827.26,8,121.16,0,85,4232.25,0.0649,1,8.104386551314034,0
1339,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,86587.27,14,499.58,1,208,91.23,0.9916,1,10.505960300629672,1
1340,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,77528.41,14,239.75,0,82,162.28,0.7956,1,3.5577064573807977,0
1341,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,48173.91,13,395.62,1,147,1104.97,0.9296,0,5.728895538412729,1
1342,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30063.65,6,19.22,1,13,1427.39,0.7785,0,7.827648314778826,0
1343,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38367.81,9,384.64,0,3,1033.38,0.9051,1,5.193841518295723,1
1344,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,52331.51,12,255.25,2,163,4327.15,0.3581,0,7.3188318281237725,0
1345,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,82958.2,14,213.21,0,194,3706.67,0.4508,0,7.910085741666276,0
1346,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,51765.38,8,383.47,2,32,1618.39,0.6367,0,6.075119813473016,0
1347,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,45761.64,13,377.43,1,157,4121.08,0.5018,0,5.0289983461541,0
1348,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,55032.65,10,255.17,0,189,576.12,0.1782,0,7.983365939046604,0
1349,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90047.23,5,254.89,2,70,659.12,0.2879,0,4.68084031948151,0
1350,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,52474.88,5,493.65,1,143,4848.29,0.6821,1,6.437448810659642,0
1351,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,74293.55,14,386.73,1,2,4989.97,0.2726,0,3.933954581200848,0
1352,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9823.2,5,373.06,2,57,2922.05,0.226,1,5.171398050740225,0
1353,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,73290.58,10,468.26,4,144,2990.79,0.491,0,4.871613872795373,1
1354,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,57294.75,11,189.16,4,230,4888.21,0.6619,0,4.24748849434438,1
1355,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1176.1,8,289.03,3,37,4291.9,0.6925,0,10.902329152694598,0
1356,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,74307.12,11,312.6,0,147,3927.57,0.9028,1,9.32817906008218,1
1357,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25375.28,5,346.52,2,133,986.45,0.7413,0,12.74360494735174,0
1358,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,41659.58,5,30.21,3,181,2282.79,0.9144,0,4.004206931885575,1
1359,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,15908.1,6,486.06,0,186,1636.86,0.7226,1,7.815577028250622,0
1360,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,37963.86,9,179.25,2,154,4073.1,0.0704,0,13.107957732564149,0
1361,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,36661.58,11,230.9,4,93,1939.84,0.6081,0,5.705760367972537,1
1362,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3185.08,3,297.77,3,191,489.85,0.8851,0,7.38936997665505,1
1363,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,43900.34,7,341.87,4,169,289.94,0.1346,0,12.86410576543271,1
1364,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,56987.85,11,421.19,1,155,1144.98,0.5499,0,6.069539889216684,0
1365,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,56511.56,10,489.54,1,18,4865.68,0.018,0,7.922834205710001,0
1366,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,63781.24,14,426.86,1,213,451.77,0.059,0,7.960821212879892,0
1367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40058.45,5,370.74,0,55,634.79,0.8009,1,8.453124546111805,0
1368,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,95317.49,4,463.97,0,30,3595.38,0.7343,0,4.447708818257102,0
1369,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,10772.75,5,486.01,4,237,2335.51,0.5395,0,5.274683867192676,1
1370,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,90278.15,11,234.6,3,98,3651.57,0.5471,1,10.505960300629672,0
1371,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62325.35,11,378.38,4,234,2556.54,0.0254,0,3.316129930540653,1
1372,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,5658.3,4,309.3,0,32,4722.35,0.8418,1,5.415504704425334,0
1373,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,61767.44,12,429.35,0,152,3196.67,0.8249,1,7.193011400955746,0
1374,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,12229.81,13,415.32,2,235,4749.68,0.1451,1,6.4800285484620215,0
1375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,60501.03,13,103.84,0,145,1292.09,0.8908,0,10.171200991183374,1
1376,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,57663.95,5,207.43,4,171,3.39,0.9621,0,12.242047263349605,1
1377,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5307.94,9,300.9,0,180,4463.54,0.809,0,10.512411480193656,0
1378,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,60145.33,7,472.97,1,125,4211.94,0.5477,0,10.74639816872634,0
1379,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,89605.78,11,396.49,3,118,1574.24,0.8918,0,5.431356653818731,1
1380,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,34148.45,14,31.34,3,67,3497.6,0.2785,0,5.933159717310652,0
1381,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,40102.94,11,347.43,4,203,3889.46,0.9287,0,5.397482669824227,1
1382,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,47585.03,9,313.94,0,3,4640.53,0.8771,0,11.283398924044551,1
1383,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,52019.09,5,184.94,3,48,3218.35,0.0985,0,11.79133566613508,0
1384,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,83015.43,10,294.78,3,151,3818.53,0.9931,0,1.6799038999665648,1
1385,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,30518.42,3,305.18,1,212,903.0,0.9854,1,8.04040925218975,1
1386,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4398.51,6,421.65,4,167,1123.25,0.5516,0,9.866877720350832,1
1387,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4930.6,14,347.13,1,230,1032.81,0.5678,1,8.245119410717441,0
1388,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,94364.76,7,27.45,1,96,758.43,0.9949,1,6.022843236840946,1
1389,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,10272.69,6,388.07,3,195,3656.82,0.4118,0,8.727656605872845,0
1390,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,61805.19,3,266.13,1,24,2896.17,0.802,1,5.876666368993843,0
1391,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,57766.83,2,41.5,2,87,3263.26,0.9265,0,4.171802852884039,1
1392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42379.26,7,331.29,3,181,4685.82,0.6252,0,3.8567908983562,0
1393,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,33216.84,12,59.96,3,239,4258.47,0.8876,0,3.7079168002925713,1
1394,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,41623.76,4,342.41,3,87,3388.88,0.0459,1,9.73490771936975,0
1395,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,45656.35,3,384.6,0,229,3565.33,0.6001,0,10.18790200389337,0
1396,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,65305.36,10,119.31,1,97,3543.42,0.2085,0,5.349116535715125,0
1397,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,58724.66,13,17.19,2,2,1618.98,0.4306,1,7.215286582359823,0
1398,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,17590.44,11,429.63,4,16,2477.98,0.6831,1,10.042439468159936,1
1399,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,62407.05,14,176.49,1,38,3754.82,0.9324,1,5.589986344138056,1
1400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,94123.07,9,109.16,2,40,3623.02,0.2206,0,10.49022982037584,0
1401,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,25528.27,3,452.02,3,27,733.13,0.2588,0,3.869005738843156,0
1402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,97642.39,13,97.33,0,144,1187.66,0.4841,0,10.219071299228656,0
1403,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,65562.76,1,62.04,4,88,918.62,0.1238,0,8.286261446130178,1
1404,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47771.51,5,315.33,0,105,2143.74,0.6533,0,11.496505790729728,0
1405,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,32969.62,10,393.26,0,231,2487.69,0.367,0,9.512740422225647,0
1406,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,85908.15,10,319.8,2,117,1393.8,0.2804,1,14.464002994761676,0
1407,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,43407.88,7,99.17,3,70,2952.53,0.862,0,5.933742847335655,1
1408,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60141.89,6,266.89,2,157,118.77,0.0592,0,7.290608741359695,0
1409,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,31175.33,12,22.58,0,173,121.31,0.8948,0,8.959561758591919,1
1410,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,36500.43,6,107.6,0,214,2091.97,0.7951,1,10.561798234197704,0
1411,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12544.09,1,263.95,2,79,3920.58,0.7194,0,8.095980720349944,0
1412,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,60081.41,1,222.81,4,207,1427.95,0.591,0,12.080070566562894,1
1413,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5879.54,4,441.75,2,191,1873.05,0.6212,0,12.453266089334434,0
1414,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,696.66,7,270.07,1,15,3932.35,0.8747,0,9.81355254439069,1
1415,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,66166.99,5,373.92,2,197,466.46,0.3555,0,7.450016357010434,0
1416,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,11039.57,14,379.8,4,2,3808.28,0.942,1,6.487890005615074,1
1417,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,25097.57,5,159.01,2,239,3131.55,0.5952,1,7.948849798953887,0
1418,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,67732.97,13,312.47,0,61,1086.79,0.0462,0,8.397048057665994,0
1419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,67292.88,4,493.25,3,21,1696.6,0.3629,0,2.976418004546667,0
1420,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1550.3,6,282.85,2,229,3922.48,0.2224,1,4.82958382143864,0
1421,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,12967.31,13,151.04,2,208,3318.48,0.0562,0,4.481583750359001,0
1422,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,34515.62,9,403.24,2,157,2602.16,0.5717,0,6.031898792431689,0
1423,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,84775.02,8,426.38,3,63,1130.77,0.3353,1,8.73903404506453,0
1424,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,29098.28,4,127.49,3,36,250.64,0.6547,0,7.080287459235853,0
1425,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,14303.12,2,427.24,3,212,4974.94,0.6452,1,8.421752492046252,0
1426,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,44491.84,7,212.3,0,141,591.46,0.4483,1,2.1451228431118947,0
1427,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49045.42,12,263.71,4,56,2057.7,0.2038,1,10.429772916061768,1
1428,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,55747.73,8,390.95,1,42,4957.89,0.4475,1,5.229394200919869,0
1429,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,96861.55,5,37.92,2,125,3231.44,0.1322,0,6.578412279180792,0
1430,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,10252.14,6,40.98,4,234,65.78,0.1592,1,1.3170238215804186,1
1431,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12748.34,12,455.41,2,39,2532.89,0.0553,0,4.244334623202866,0
1432,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,23888.22,3,314.41,4,40,3915.34,0.0573,0,7.185421600090069,1
1433,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,43567.71,11,496.56,3,162,219.26,0.7424,0,5.464169638246081,0
1434,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26199.4,5,159.29,3,111,4380.08,0.5963,0,5.745048904502395,0
1435,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,72483.71,1,89.41,3,220,1844.61,0.5828,1,9.92234182208404,0
1436,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,15431.38,5,323.58,4,55,4674.51,0.9649,1,6.334692098883325,1
1437,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,42153.35,8,315.03,4,233,3124.25,0.8423,0,5.629498573289092,1
1438,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28571.82,1,177.28,1,125,570.54,0.3944,0,8.872078167847219,0
1439,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,20972.24,9,371.75,1,135,366.65,0.7858,0,8.285371714281089,0
1440,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,97903.05,4,125.59,3,34,3808.22,0.1968,0,8.356492519649946,0
1441,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,47393.91,13,459.25,3,6,897.13,0.9832,1,9.623778325215577,1
1442,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,8273.21,14,403.64,0,118,4466.12,0.7527,1,5.929658653908454,0
1443,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,88867.94,3,469.04,1,93,1058.18,0.5961,0,7.483271732888491,0
1444,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,76444.39,9,387.6,1,10,954.33,0.7435,0,7.566532708132549,0
1445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,60277.26,4,65.94,2,159,2399.0,0.2726,0,9.663678748446284,0
1446,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,47750.41,14,150.99,4,226,350.82,0.347,0,9.902799912392648,1
1447,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,53234.82,2,424.47,0,103,4850.96,0.9824,1,2.909571396636807,1
1448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5436.26,7,368.06,1,164,3395.11,0.0742,1,6.911401142736112,0
1449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,63752.77,6,265.19,3,175,3351.62,0.5087,1,5.812467224959613,0
1450,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,69992.12,6,401.36,0,114,151.28,0.9044,0,7.914667115402576,1
1451,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,10382.3,13,15.78,4,237,2086.76,0.4053,0,2.713959318084453,1
1452,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2976.34,8,386.27,4,36,2409.14,0.5489,1,8.352122025393783,1
1453,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,15810.39,3,251.42,2,1,2778.34,0.2422,0,9.653103262753676,0
1454,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,48985.75,11,376.51,2,227,443.67,0.9457,1,9.358941072692025,1
1455,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28249.74,13,280.79,0,61,112.27,0.2331,0,4.57050560825234,0
1456,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,72522.98,4,222.39,2,209,4344.39,0.5746,0,8.591543136433934,0
1457,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31364.99,13,495.78,4,151,1268.17,0.3689,1,8.56623424326562,1
1458,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,25396.03,4,261.59,2,158,3674.98,0.6697,1,9.62931874053556,0
1459,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,77081.51,12,212.54,0,112,216.82,0.557,1,6.373033746967624,0
1460,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1603.64,14,235.23,3,204,4595.92,0.3122,1,6.569326718029555,0
1461,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,47452.63,14,308.26,2,87,3825.28,0.4898,0,8.914792005513167,0
1462,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,57202.4,2,221.59,4,4,3053.88,0.5174,0,7.139940139254732,1
1463,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39022.7,2,146.7,0,164,219.09,0.774,0,6.240252840480481,0
1464,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,5473.55,5,379.78,1,123,1574.82,0.5947,0,12.363303661664355,0
1465,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,48921.41,13,191.33,2,128,2402.73,0.4381,0,8.341612672800878,0
1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82210.96,10,184.27,3,11,2671.06,0.6793,0,9.566893769138668,0
1467,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,53091.4,7,161.54,2,17,3479.54,0.5622,0,3.400419854299352,0
1468,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,15295.75,6,16.33,2,186,113.73,0.6026,1,4.412412422875435,0
1469,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,57133.67,2,484.21,4,111,2107.11,0.098,1,5.886153255460293,1
1470,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,97641.79,9,405.5,4,203,822.84,0.8927,0,3.981005724126492,1
1471,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,56901.65,3,374.9,4,15,700.12,0.4364,0,6.671185500730772,1
1472,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,84480.2,12,44.53,4,194,2948.27,0.3021,0,3.323780720841032,1
1473,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4407.5,3,310.14,4,105,2972.68,0.1835,0,5.285536475044386,1
1474,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,51362.92,1,217.21,0,49,939.84,0.8189,0,7.836008116736962,0
1475,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,96125.08,1,199.0,0,231,2416.94,0.2116,0,6.251352298315741,0
1476,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,6257.57,2,248.69,1,114,3186.51,0.7286,0,5.883191706372624,0
1477,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,45403.55,4,314.59,1,31,4871.99,0.6112,1,5.921474238327146,0
1478,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,98159.46,6,282.15,2,143,3143.39,0.4923,0,5.276857607698262,0
1479,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,77913.14,4,188.35,0,182,2314.49,0.1129,1,3.2190997545331066,0
1480,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,99392.39,7,466.29,1,90,1951.26,0.7797,0,12.361879805618448,0
1481,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,21735.96,1,209.05,0,63,2441.43,0.6893,1,10.28644532612929,0
1482,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,86759.48,2,296.45,2,204,781.74,0.057,0,5.956400667093691,0
1483,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,20763.58,6,99.2,2,116,2037.03,0.3123,0,12.688204107658224,0
1484,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,64351.11,12,228.0,2,136,4170.91,0.5023,0,9.250848520798645,0
1485,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,49573.07,4,413.59,1,201,4721.97,0.156,1,7.507100174067686,0
1486,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,66684.5,14,300.41,1,84,4584.38,0.9949,0,12.105475565494189,1
1487,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,46778.04,6,199.88,1,125,219.57,0.3762,0,5.553912671267525,0
1488,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,30086.37,3,314.63,0,71,4647.12,0.1816,0,8.347746594413374,0
1489,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,55182.52,7,59.12,0,172,1457.39,0.9013,1,8.809483737104122,1
1490,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9065.24,9,457.22,1,103,1108.04,0.957,0,5.060391694979563,1
1491,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,51856.09,7,338.56,2,235,1487.93,0.1461,0,6.249768997103629,0
1492,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,86651.63,5,265.76,0,75,4998.6,0.5944,0,3.608367495970467,0
1493,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,97639.24,4,257.48,4,18,4819.36,0.9406,0,8.438040421398235,1
