Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_Password,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Timestamp_month,Timestamp_day,Timestamp_hour,Transaction_Amount_boxcox
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3596460653367432,0,0,1.0000000000000002,0.1342040816326531,1.0,0.8865546218487395,0.9642137096774194,0.9535953595359536,0,0.0,0.5333333333333333,0.6956521739130435,0.5401514926451207
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7372863588678544,0,0,1.0000000000000002,0.2207142857142857,0.75,0.6764705882352942,0.839781746031746,0.6424642464246424,0,1.0,0.3333333333333333,0.217391304347826,0.1780101285661922
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5561958064055101,0,0,0.9230769230769232,0.9384285714285716,0.0,0.5168067226890756,0.3886908762160778,0.9803980398039804,1,0.9090909090909092,0.6,0.6521739130434783,0.4557705606745921
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.0446578234258442,0,0,0.0769230769230769,0.920122448979592,0.5,0.6428571428571428,0.6317444316436251,0.5502550255025502,0,0.4545454545454545,0.2,0.6956521739130435,0.6482005136259305
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3793333015737286,0,0,0.9230769230769232,0.5235918367346939,0.0,0.8529411764705882,0.1500876056067588,0.524052405240524,0,0.7272727272727273,0.4,0.2608695652173913,0.2150382812590091
0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.6501489585764298,0,0,0.3846153846153846,0.9658571428571427,0.0,0.3403361344537815,0.1873699916794674,0.1683168316831683,0,0.5454545454545454,0.9666666666666668,0.9130434782608696,0.3643613804464339
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.4351399523163706,0,0,0.1538461538461538,0.0279999999999999,0.0,0.1596638655462184,0.8802143337173579,0.8805880588058805,1,0.0909090909090909,0.1,0.9130434782608696,0.7158661716726717
0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.338606734282463,0,0,0.3076923076923077,0.2579999999999999,0.75,0.1470588235294117,0.3258428539426523,0.9513951395139512,0,0.5454545454545454,0.9333333333333332,0.0869565217391304,0.3815421887439982
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0922029567387951,0,0,0.8461538461538463,0.5374081632653062,0.5,0.0504201680672268,0.5152969790066565,0.7699769976997699,0,0.7272727272727273,0.2333333333333333,0.3478260869565217,0.4892571091169406
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.1117353146502433,0,1,0.4615384615384616,0.3928367346938776,1.0,0.2899159663865546,0.2247543842805939,0.2678267826782678,0,0.9090909090909092,0.7,0.5217391304347826,0.7046646249990686
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.4324684268322025,0,0,0.3076923076923077,0.625061224489796,0.0,0.1680672268907563,0.4416862679211469,0.485048504850485,0,0.7272727272727273,0.5666666666666667,0.3913043478260869,0.5883052550461937
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7970935137439688,0,0,0.1538461538461538,0.4619591836734694,1.0,0.4873949579831932,0.6405069924475166,0.2246224622462246,0,1.0,0.4666666666666667,0.0434782608695652,0.5133739125611747
0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3537182758233225,0,1,0.3846153846153846,0.6600204081632653,1.0,0.4201680672268907,0.1461813556067588,0.4143414341434143,0,0.2727272727272727,0.1333333333333333,0.217391304347826,0.3552282790053145
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.9868836852719656,0,0,0.6153846153846154,0.3750816326530612,0.0,0.9411764705882352,0.8152481758832565,0.7456745674567457,0,0.5454545454545454,0.1666666666666666,0.4347826086956521,0.1983367657904691
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.2821668010419562,0,1,0.6923076923076923,0.9406734693877552,1.0,0.7016806722689075,0.5548815124167947,0.5127512751275127,1,0.7272727272727273,0.6666666666666666,0.3913043478260869,0.2543693782418611
0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.5413589452434262,0,1,0.5384615384615385,0.5906530612244899,0.0,0.1092436974789916,0.2125816052227342,0.4611461146114611,0,0.6363636363636364,0.1,0.9130434782608696,0.5856388686048559
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.8447302071831783,0,1,0.4615384615384616,0.6821428571428572,0.5,0.7016806722689075,0.8559187788018433,0.595159515951595,1,0.3636363636363636,0.9,0.5217391304347826,0.5047411088682506
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3884902187452824,1,0,0.1538461538461538,0.7565102040816327,0.25,0.4453781512605042,0.882718493983615,0.3071307130713071,0,0.7272727272727273,0.1666666666666666,0.0869565217391304,0.1959242336064739
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.1707485799134972,0,0,0.9230769230769232,0.851530612244898,0.75,0.4243697478991596,0.2766117031490015,0.1248124812481248,0,0.4545454545454545,0.8,0.8695652173913043,0.3758423307514195
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.4140782086296474,0,0,0.1538461538461538,0.9573265306122448,1.0,0.9873949579831932,0.0950360823092677,0.6113611361136113,1,0.3636363636363636,0.5333333333333333,1.0,0.4483270800826431
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0707391927391915,0,0,0.6923076923076923,0.5814285714285714,0.5,0.8235294117647058,0.0089205709165386,0.1401140114011401,1,0.8181818181818182,0.3333333333333333,0.0434782608695652,0.2695683457105348
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5523087725053483,0,0,0.5384615384615385,0.7282244897959184,0.25,0.2899159663865546,0.5665942620327701,0.431043104310431,1,0.0909090909090909,0.2333333333333333,0.3043478260869565,0.6086280308550563
1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6543415279143808,0,0,0.9230769230769232,0.7426938775510205,0.5,0.0546218487394958,0.5234655017921147,0.6605660566056605,1,0.3636363636363636,0.5,0.0869565217391304,0.3700646118871132
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0316796026752843,0,0,0.8461538461538463,0.3521632653061224,1.0,0.4705882352941176,0.7629788306451613,0.1879187918791879,1,0.7272727272727273,0.3666666666666667,0.5217391304347826,0.3884968740784063
1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.5198297524379013,0,0,0.4615384615384616,0.8503469387755103,1.0,0.7184873949579832,0.2012228782642088,0.8372837283728373,1,0.7272727272727273,0.1333333333333333,0.9130434782608696,0.4321735983660771
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.0004969976117983,0,0,0.0,0.097204081632653,1.0,0.9285714285714284,0.2294226830517153,0.9437943794379436,0,0.0,0.1,0.7826086956521738,0.5555354255340003
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.3928281184263396,0,0,0.3846153846153846,0.9367551020408164,1.0,0.7983193277310924,0.3164422523041474,0.8553855385538554,0,0.9090909090909092,0.9333333333333332,0.6086956521739131,0.2503960598076433
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.1472324017115612,0,0,0.3846153846153846,0.5510816326530612,0.75,0.3193277310924369,0.3980374743983614,0.6704670467046704,1,0.1818181818181818,0.5666666666666667,0.6956521739130435,0.2935378942047934
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7737107057808308,0,0,0.0,0.8931020408163266,0.0,0.4369747899159664,0.5686643945212494,0.2772277227722772,0,0.3636363636363636,0.7,0.7826086956521738,0.3621139287747579
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.8554533954937139,0,0,0.1538461538461538,0.5320612244897959,0.25,0.5630252100840336,0.0518133160522273,0.8383838383838383,1,0.4545454545454545,0.5333333333333333,0.1304347826086956,0.1363729952337486
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7864009794822902,0,0,0.7692307692307694,0.581591836734694,1.0,0.1596638655462184,0.1043346774193548,0.7945794579457944,1,0.0909090909090909,0.2,0.3043478260869565,0.4104358722581928
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.8858108538650131,0,0,0.1538461538461538,0.7963061224489797,0.75,0.2226890756302521,0.387134776625704,0.6567656765676567,0,0.3636363636363636,0.7333333333333333,0.217391304347826,0.3619297800801186
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.5024179511718188,0,0,0.7692307692307694,0.131734693877551,0.0,0.5504201680672269,0.4029737903225806,0.3854385438543854,0,0.6363636363636364,0.2666666666666666,0.5217391304347826,0.546640463204752
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.7796571892388006,0,0,0.8461538461538463,0.9040408163265308,0.25,0.9033613445378152,0.7186939964157706,0.4877487748774877,0,0.2727272727272727,0.5,0.0,0.4245577148415018
0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.8589236348344971,0,0,0.6153846153846154,0.0673061224489796,1.0,0.4663865546218487,0.1287182379672299,0.3354335433543354,0,0.0,1.0,0.1304347826086956,0.2903378369980604
0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0127847484749861,0,1,0.1538461538461538,0.2803673469387755,0.75,0.4621848739495798,0.1989867351510496,0.2736273627362736,0,0.3636363636363636,0.7666666666666667,0.3913043478260869,0.5754312938612468
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.3046915971523293,0,0,0.3076923076923077,0.6723061224489797,0.75,0.726890756302521,0.4835789490527393,0.983098309830983,0,0.2727272727272727,0.8,0.8260869565217391,0.5271394185955942
0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0312852207483487,0,0,0.6153846153846154,0.716795918367347,0.25,0.5966386554621849,0.6261100710445469,0.6900690069006901,0,0.2727272727272727,0.4,0.0434782608695652,0.4543257597452452
0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.2430089170115498,1,0,0.5384615384615385,0.937061224489796,0.25,0.7100840336134454,0.4210109447004608,0.7252725272527252,0,0.2727272727272727,0.8666666666666667,1.0,0.6401926071333355
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3050664810940902,0,0,0.7692307692307694,0.4943877551020408,0.5,0.3781512605042016,0.3050495231694828,0.9176917691769176,1,0.7272727272727273,0.5333333333333333,0.7391304347826086,0.4569453964043232
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.1945811481016701,0,0,0.3846153846153846,0.4578571428571428,0.75,0.0672268907563025,0.6440552195340502,0.668066806680668,0,0.8181818181818182,0.2,0.5652173913043478,0.7026136456593141
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.9975478771015862,0,0,0.3846153846153846,0.932,0.25,0.0924369747899159,0.4824028737839221,0.2688268826882688,1,0.3636363636363636,1.0,0.4347826086956521,0.6138843279115537
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.1509612406186047,0,1,0.5384615384615385,0.3031836734693878,0.25,0.6764705882352942,0.4275313620071684,0.1447144714471447,0,1.0,0.3,0.8695652173913043,0.3155476661068702
0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.8318063596799354,0,0,0.7692307692307694,0.4633877551020408,0.0,0.9159663865546218,0.1490955421146953,0.5843584358435843,1,0.4545454545454545,0.5666666666666667,0.6086956521739131,0.774994875813898
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9033355223339368,1,0,0.6923076923076923,0.7265510204081633,0.75,0.1554621848739495,0.1821716589861751,0.8238823882388238,1,1.0,0.8333333333333334,0.3043478260869565,0.372267825327494
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.7474542566212241,0,0,0.6153846153846154,0.5074489795918368,0.0,0.9285714285714284,0.9360499071940604,0.6749674967496749,1,0.9090909090909092,0.5333333333333333,0.6521739130434783,0.5567558863398737
0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.8271942821454938,0,0,0.6153846153846154,0.4011020408163265,0.5,0.76890756302521,0.3472462237583205,0.1445144514451445,1,0.8181818181818182,0.8666666666666667,0.6521739130434783,0.3963514492268957
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0162263438684766,0,0,0.2307692307692307,0.7805510204081634,0.75,0.5336134453781513,0.1326864919354838,0.0154015401540154,0,1.0,0.9,0.4782608695652174,0.4794788552780413
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.3758001460539796,0,0,0.6923076923076923,0.0586326530612244,0.25,0.3697478991596639,0.3014972958269329,0.4182418241824182,1,0.8181818181818182,0.9,0.9565217391304348,0.1600962954721774
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1673167335125941,0,0,0.1538461538461538,0.9382857142857144,0.75,0.8235294117647058,0.4753964253712237,0.4403440344034403,0,0.0909090909090909,0.2333333333333333,0.9565217391304348,0.0975085214789092
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.6685405838500801,0,0,0.0,0.8354285714285715,0.5,0.3403361344537815,0.4724782386072708,0.7628762876287628,0,0.8181818181818182,0.5333333333333333,0.0869565217391304,0.482622880892716
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.108065472224115,0,0,0.2307692307692307,0.2902244897959184,0.5,0.0504201680672268,0.9567012288786482,0.3777377737773777,0,0.3636363636363636,0.8666666666666667,0.6521739130434783,0.6094037100373536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2263247725117806,0,0,0.0769230769230769,0.9565714285714289,0.75,0.8781512605042017,0.6628544226830517,0.8083808380838083,1,1.0,0.0,0.217391304347826,0.6852564989457018
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0079465345145494,0,0,1.0000000000000002,0.3609591836734694,0.0,0.2436974789915966,0.1709709421402969,0.3364336433643364,1,0.3636363636363636,0.0666666666666666,0.4782608695652174,0.4256957311285826
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.478948909851568,1,0,0.1538461538461538,0.0956530612244898,0.5,0.0462184873949579,0.7041630664362519,0.4617461746174617,1,0.8181818181818182,0.4,0.3043478260869565,0.6186099086843689
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.0792133789143964,0,0,0.1538461538461538,0.4293877551020408,0.5,0.9243697478991596,0.7919046818996416,0.2875287528752875,0,0.8181818181818182,0.9,0.5217391304347826,0.4673927953609482
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.8458336524369565,0,1,1.0000000000000002,0.5228163265306123,0.75,0.4747899159663865,0.6339265713005632,0.9014901490149012,1,0.2727272727272727,0.1333333333333333,0.0869565217391304,0.1791409306689247
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.9963831237500936,0,0,0.2307692307692307,0.1566734693877551,0.75,0.907563025210084,0.2234322996671786,0.99019901990199,0,0.5454545454545454,0.6666666666666666,0.6521739130434783,0.3877416336513835
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.9517363558828535,0,0,0.6923076923076923,0.6735918367346939,1.0,0.0084033613445378,0.99220950140809,0.5522552255225522,0,0.2727272727272727,0.9333333333333332,0.5652173913043478,0.6255505347310034
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.8819073371320232,0,0,0.5384615384615385,0.9399183673469388,0.25,0.6554621848739496,0.9779665898617512,0.4615461546154615,0,0.6363636363636364,0.8666666666666667,0.7391304347826086,0.2513223968670023
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5900332531101797,0,0,0.0,0.5239387755102042,1.0,0.8571428571428571,0.6042666730670763,0.5696569656965695,1,0.2727272727272727,0.9333333333333332,0.6956521739130435,0.049145178092708
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5178379427977357,0,0,0.3846153846153846,0.981061224489796,0.25,0.0168067226890756,0.0390464989759344,0.0028002800280027,0,0.4545454545454545,0.0333333333333333,0.4347826086956521,0.2963687973917917
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.4802229122230859,0,1,0.5384615384615385,0.576734693877551,0.0,0.5378151260504201,0.9057599686379928,0.3681368136813681,1,0.6363636363636364,0.9666666666666668,0.1304347826086956,0.6880539661486985
0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.6887576828594416,0,0,0.3076923076923077,0.989795918367347,0.75,0.8277310924369747,0.1253620231694828,0.2989298929892989,0,0.0,0.5333333333333333,0.5652173913043478,0.5520508778438296
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4455839375196109,0,0,0.6153846153846154,0.3779795918367347,1.0,0.2647058823529412,0.0453969054019457,0.6419641964196419,0,0.0,0.4,0.5217391304347826,0.5126288722107227
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0472468342407936,0,0,0.7692307692307694,0.5188367346938776,0.0,0.7605042016806722,0.95298099078341,0.33003300330033,1,0.0909090909090909,0.1,0.7391304347826086,0.1516273792310971
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0191338552763055,0,0,0.1538461538461538,0.4698571428571428,0.0,0.9033613445378152,0.3146061347926267,0.6771677167716771,1,0.9090909090909092,0.1333333333333333,0.6086956521739131,0.1613018103786176
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.1521132298251633,0,0,0.0,0.2638775510204081,1.0,0.9201680672268908,0.719342037890425,0.4523452345234524,0,0.0909090909090909,0.3333333333333333,0.5652173913043478,0.5574056989577928
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.2156409821919071,0,1,0.6923076923076923,0.6954081632653062,0.75,0.5546218487394958,0.582811299923195,0.7544754475447544,0,0.2727272727272727,0.0,0.3913043478260869,0.6349838452983267
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5724983331232776,1,0,0.2307692307692307,0.9504285714285714,0.5,0.6596638655462185,0.4011016705069124,0.7765776577657765,1,0.4545454545454545,0.8666666666666667,0.6086956521739131,0.4570592708021143
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.3503146713493992,0,0,0.6153846153846154,0.637326530612245,0.25,0.5672268907563025,0.0961681547619047,0.5077507750775077,0,0.5454545454545454,0.8333333333333334,0.6086956521739131,0.5922483506063883
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.777384166389775,0,0,0.2307692307692307,0.5548775510204081,0.0,0.9663865546218487,0.0813112039170506,0.6047604760476046,0,0.9090909090909092,0.0,0.8695652173913043,0.4712176153398431
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.6912846820411294,0,0,0.0,0.3689591836734693,0.5,0.1848739495798319,0.2071272561443932,0.7610761076107609,0,0.7272727272727273,0.2666666666666666,0.3478260869565217,0.4226658938684665
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.2152635856231907,0,0,0.6153846153846154,0.739265306122449,0.75,0.9159663865546218,0.7148297491039427,0.4735473547354735,0,0.5454545454545454,0.7666666666666667,0.3043478260869565,0.0924225154864522
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.651711712037674,1,0,0.6923076923076923,0.4772244897959184,1.0,0.0714285714285714,0.3887368791602662,0.3279327932793279,1,0.5454545454545454,0.8333333333333334,0.1304347826086956,0.4092486106858198
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4032405450350189,0,0,0.1538461538461538,0.6034897959183674,0.75,0.5126050420168067,0.2362551203277009,0.868086808680868,0,0.6363636363636364,0.5666666666666667,0.0434782608695652,0.4616605662535895
1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.3562394457104734,0,0,0.8461538461538463,0.582857142857143,0.75,0.0336134453781512,0.9982298867127496,0.2781278127812781,0,0.2727272727272727,0.3,0.6956521739130435,0.5079522120228136
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.5556592097928931,0,0,0.0,0.8155306122448981,1.0,0.5462184873949579,0.4407182059651817,0.0499049904990499,0,0.3636363636363636,0.4333333333333333,0.6086956521739131,0.2973653039783136
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6727860188591748,0,1,0.3076923076923077,0.4832448979591837,0.5,0.819327731092437,0.629020257296467,0.0899089908990899,0,0.0,0.2666666666666666,0.1739130434782608,0.2786709028325524
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.3867215303787654,0,0,0.2307692307692307,0.2840204081632653,1.0,0.7058823529411764,0.3121259760624679,0.5822582258225822,0,0.1818181818181818,0.6333333333333333,0.8260869565217391,0.282152438011288
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.7050379979549225,0,1,0.9230769230769232,0.3701224489795919,0.0,0.680672268907563,0.1014664938556067,0.1012101210121012,0,0.4545454545454545,0.5333333333333333,0.217391304347826,0.3112811906216698
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.3660941696401093,0,0,0.1538461538461538,0.0640204081632653,1.0,0.0798319327731092,0.3378956253200204,0.526052605260526,0,0.0909090909090909,0.1333333333333333,0.9565217391304348,0.4910730348279982
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.7163341657163911,0,0,0.4615384615384616,0.6001428571428572,0.0,0.6554621848739496,0.3366595462109575,0.2253225322532253,0,0.7272727272727273,0.5,0.0869565217391304,0.4442536964881386
1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.3012407552916425,0,0,0.3076923076923077,0.8447551020408164,0.75,0.4453781512605042,0.6808295730926779,0.6026602660266026,1,0.6363636363636364,0.1666666666666666,0.8260869565217391,0.3651906806686916
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.4819543132055833,0,0,0.5384615384615385,0.6225714285714287,1.0,0.6554621848739496,0.0857674891193036,0.5177517751775177,0,0.0,0.4333333333333333,0.1739130434782608,0.2908557126509183
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.6445672080473208,0,0,0.4615384615384616,0.321204081632653,0.25,0.6974789915966386,0.707705293138761,0.7233723372337233,0,0.0,0.8666666666666667,0.5652173913043478,0.2776804343757822
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.5861169722322558,0,0,0.3076923076923077,0.1679387755102041,0.25,0.8487394957983193,0.9132684491807476,0.1196119611961196,0,0.5454545454545454,0.5333333333333333,0.4347826086956521,0.3073355472059803
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.911419849310726,0,0,0.2307692307692307,0.480265306122449,0.0,0.4663865546218487,0.3803963453661034,0.7465746574657465,1,0.8181818181818182,0.7333333333333333,0.3913043478260869,0.6506674953988228
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4133069326593864,0,0,1.0000000000000002,0.8424897959183674,0.5,0.3655462184873949,0.174047139016897,0.4511451145114511,0,0.2727272727272727,0.1,0.7826086956521738,0.424081648911446
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.1545687698962365,0,0,0.6153846153846154,0.6535714285714286,0.5,0.2352941176470588,0.0339441724270353,0.9995999599959996,1,0.7272727272727273,0.2333333333333333,0.9130434782608696,0.375622440414576
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.4925712676484404,0,0,0.8461538461538463,0.1166734693877551,0.25,0.5210084033613446,0.5563616071428572,0.0381038103810381,1,0.7272727272727273,0.0666666666666666,0.7826086956521738,0.5181526347983406
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6945088849504298,0,0,1.0000000000000002,0.2171020408163265,0.25,0.042016806722689,0.6792614727342551,0.7628762876287628,0,0.5454545454545454,0.8666666666666667,0.3478260869565217,0.3595721699539659
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.5463332430797729,0,0,0.0769230769230769,0.4923877551020409,0.0,0.7647058823529411,0.6173915130568357,0.001000100010001,0,0.5454545454545454,0.9,0.8260869565217391,0.4578708909932573
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2536110972079086,0,0,0.5384615384615385,0.3764897959183673,0.0,0.7941176470588235,0.1524197548643112,0.9157915791579156,0,0.0909090909090909,0.2333333333333333,0.7391304347826086,0.5004856389343703
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.0032548569581575,0,0,0.6153846153846154,0.2785306122448979,1.0,0.407563025210084,0.4010016641065028,0.8580858085808579,0,0.1818181818181818,0.8333333333333334,0.217391304347826,0.365294081242731
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8556469682743658,0,0,0.2307692307692307,0.3807142857142857,0.25,0.0210084033613445,0.2343069956477214,0.0086008600860086,1,0.8181818181818182,0.6666666666666666,0.6521739130434783,0.5912911418603769
1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.1368472119790796,0,0,0.7692307692307694,0.3728571428571428,0.0,0.1428571428571428,0.7961429531490015,0.6933693369336933,0,0.7272727272727273,0.7,0.8695652173913043,0.6707281651877774
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9469190469786866,0,0,0.6923076923076923,0.7542040816326531,1.0,0.134453781512605,0.9283914170506912,0.99019901990199,0,1.0,0.1,0.5652173913043478,0.6242911543019253
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0445249557124372,0,1,1.0000000000000002,0.6880204081632654,0.25,0.96218487394958,0.2065252176139272,0.5677567756775677,1,0.9090909090909092,0.2,0.0869565217391304,0.4538804860217239
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.785496735293544,1,0,0.9230769230769232,0.969122448979592,0.25,0.0042016806722689,0.2573004672299027,0.3325332533253325,1,0.0909090909090909,0.5,0.6956521739130435,0.6254945116277685
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8058074045307286,0,0,0.8461538461538463,0.3385714285714286,0.5,0.5588235294117647,0.1099870391705069,0.6862686268626862,0,0.7272727272727273,0.3333333333333333,0.5652173913043478,0.6849217715604418
